account_id,last_metric_time,like_per_month,newfriend_per_month,post_per_month,adview_feed_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
12898,2020-05-10,12.0,2.0,17.0,23.0,26.0,0.0,105.0,43.0,11.0
12899,2020-05-10,8.0,5.0,41.0,25.0,13.0,1.0,13.0,1.0,36.0
12900,2020-05-10,27.0,5.0,16.0,29.0,4.0,0.0,35.0,9.0,16.0
12901,2020-05-10,28.0,11.0,60.0,24.0,3.0,0.0,9.0,0.0,25.0
12902,2020-05-10,425.0,50.0,148.0,86.0,65.0,1.0,6.0,2.0,34.0
12903,2020-05-10,62.0,11.0,39.0,158.0,18.0,0.0,12.0,2.0,29.0
12904,2020-05-10,44.0,8.0,38.0,8.0,7.0,0.0,39.0,15.0,20.0
12905,2020-05-10,42.0,7.0,65.0,24.0,74.0,0.0,244.0,78.0,28.0
12906,2020-05-10,4.0,3.0,7.0,5.0,2.0,2.0,58.0,30.0,20.0
12907,2020-05-10,21.0,1.0,9.0,6.0,11.0,0.0,24.0,1.0,14.0
12908,2020-05-10,53.0,0.0,11.0,12.0,8.0,0.0,97.0,39.0,18.0
12909,2020-05-10,24.0,1.0,11.0,5.0,4.0,0.0,98.0,61.0,23.0
12910,2020-05-10,28.0,1.0,6.0,3.0,66.0,0.0,82.0,52.0,31.0
12911,2020-05-10,8.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,21.0
12912,2020-05-10,74.0,10.0,5.0,4.0,7.0,0.0,39.0,19.0,31.0
12913,2020-05-10,93.0,4.0,33.0,20.0,28.0,0.0,25.0,2.0,39.0
12914,2020-05-10,456.0,8.0,92.0,316.0,38.0,4.0,228.0,30.0,60.0
12915,2020-05-10,1010.0,39.0,220.0,465.0,41.0,0.0,114.0,18.0,24.0
12916,2020-05-10,29.0,1.0,28.0,10.0,20.0,0.0,11.0,5.0,13.0
12917,2020-05-10,32.0,8.0,22.0,37.0,13.0,0.0,209.0,103.0,10.0
12918,2020-05-10,72.0,9.0,40.0,15.0,15.0,1.0,118.0,41.0,39.0
12919,2020-05-10,62.0,9.0,33.0,51.0,44.0,0.0,46.0,15.0,13.0
12920,2020-05-10,25.0,5.0,6.0,1.0,4.0,0.0,6.0,2.0,14.0
12921,2020-05-10,78.0,3.0,10.0,13.0,13.0,0.0,47.0,25.0,35.0
12922,2020-05-10,19.0,0.0,2.0,9.0,2.0,0.0,17.0,7.0,12.0
12923,2020-05-10,35.0,10.0,21.0,27.0,1.0,1.0,82.0,42.0,33.0
12924,2020-05-10,12.0,0.0,40.0,60.0,5.0,0.0,4.0,2.0,10.0
12925,2020-05-10,37.0,3.0,24.0,17.0,36.0,0.0,29.0,1.0,29.0
12926,2020-05-10,47.0,8.0,28.0,7.0,49.0,0.0,6.0,4.0,33.0
12927,2020-05-10,8.0,1.0,5.0,2.0,8.0,0.0,66.0,29.0,25.0
12928,2020-05-10,31.0,1.0,6.0,19.0,11.0,0.0,28.0,7.0,26.0
12929,2020-05-10,12.0,1.0,1.0,2.0,5.0,0.0,12.0,7.0,21.0
12930,2020-05-10,25.0,3.0,8.0,9.0,2.0,0.0,7.0,5.0,27.0
12931,2020-05-10,10.0,4.0,15.0,12.0,40.0,0.0,9.0,4.0,21.0
12932,2020-05-10,8.0,3.0,4.0,21.0,26.0,1.0,27.0,11.0,34.0
12933,2020-05-10,18.0,1.0,5.0,7.0,7.0,0.0,11.0,13.0,21.0
12934,2020-05-10,91.0,36.0,97.0,86.0,23.0,0.0,49.0,37.0,14.0
12935,2020-05-10,554.0,22.0,96.0,80.0,48.0,2.0,224.0,100.0,60.0
12936,2020-05-10,29.0,2.0,2.0,8.0,3.0,0.0,5.0,2.0,19.0
12937,2020-05-10,28.0,2.0,28.0,27.0,1.0,0.0,19.0,15.0,10.0
12938,2020-05-10,41.0,2.0,33.0,21.0,3.0,0.0,137.0,56.0,17.0
12939,2020-05-10,14.0,1.0,25.0,4.0,5.0,1.0,27.0,14.0,27.0
12940,2020-05-10,103.0,9.0,79.0,55.0,115.0,0.0,81.0,43.0,39.0
12941,2020-05-10,16.0,6.0,52.0,9.0,19.0,0.0,76.0,24.0,23.0
12942,2020-05-10,420.0,15.0,129.0,88.0,17.0,0.0,25.0,27.0,22.0
12943,2020-05-10,19.0,7.0,35.0,105.0,22.0,0.0,11.0,6.0,34.0
12944,2020-05-10,4.0,6.0,18.0,16.0,2.0,0.0,292.0,106.0,60.0
12945,2020-05-10,170.0,2.0,17.0,27.0,2.0,0.0,1.0,0.0,15.0
12946,2020-05-10,12.0,11.0,25.0,5.0,6.0,2.0,204.0,64.0,36.0
12947,2020-05-10,33.0,13.0,19.0,11.0,3.0,0.0,136.0,43.0,38.0
12948,2020-05-10,1.0,0.0,1.0,0.0,0.0,0.0,76.0,11.0,35.0
12949,2020-05-10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
12950,2020-05-10,69.0,8.0,13.0,20.0,9.0,0.0,31.0,14.0,11.0
12951,2020-05-10,198.0,9.0,172.0,92.0,26.0,0.0,34.0,0.0,17.0
12952,2020-05-10,32.0,2.0,9.0,14.0,18.0,0.0,68.0,27.0,17.0
12953,2020-05-10,24.0,1.0,10.0,3.0,26.0,1.0,3.0,1.0,34.0
12954,2020-05-10,40.0,2.0,9.0,3.0,12.0,0.0,4.0,0.0,12.0
12955,2020-05-10,255.0,4.0,37.0,34.0,6.0,0.0,7.0,2.0,18.0
12956,2020-05-10,108.0,3.0,15.0,10.0,4.0,0.0,23.0,8.0,27.0
12957,2020-05-10,69.0,5.0,33.0,38.0,16.0,1.0,48.0,13.0,39.0
12958,2020-05-10,75.0,3.0,5.0,13.0,62.0,1.0,21.0,12.0,24.0
12959,2020-05-10,14.0,1.0,36.0,21.0,56.0,0.0,25.0,1.0,29.0
12960,2020-05-10,11.0,1.0,1.0,3.0,6.0,0.0,79.0,35.0,19.0
12961,2020-05-10,58.0,2.0,97.0,104.0,1.0,0.0,7.0,6.0,33.0
12962,2020-05-10,94.0,8.0,49.0,45.0,3.0,0.0,76.0,6.0,33.0
12964,2020-05-10,9.0,1.0,4.0,1.0,5.0,2.0,6.0,4.0,13.0
12965,2020-05-10,46.0,3.0,11.0,10.0,10.0,0.0,107.0,36.0,32.0
12966,2020-05-10,105.0,2.0,1.0,7.0,1.0,0.0,88.0,33.0,13.0
12967,2020-05-10,21.0,2.0,8.0,0.0,6.0,0.0,39.0,13.0,11.0
12968,2020-05-10,8.0,3.0,24.0,9.0,19.0,0.0,334.0,141.0,29.0
12969,2020-05-10,26.0,6.0,16.0,20.0,1.0,0.0,13.0,6.0,24.0
12970,2020-05-10,47.0,11.0,13.0,9.0,62.0,1.0,10.0,1.0,17.0
12971,2020-05-10,13.0,2.0,11.0,13.0,1.0,0.0,0.0,1.0,22.0
12972,2020-05-10,11.0,2.0,24.0,10.0,1.0,0.0,21.0,2.0,25.0
12973,2020-05-10,136.0,6.0,54.0,112.0,50.0,0.0,0.0,0.0,22.0
12974,2020-05-10,68.0,11.0,17.0,16.0,24.0,1.0,10.0,4.0,28.0
12975,2020-05-10,204.0,6.0,39.0,50.0,3.0,0.0,22.0,10.0,34.0
12976,2020-05-10,74.0,12.0,31.0,20.0,5.0,0.0,200.0,85.0,14.0
12977,2020-05-10,19.0,2.0,0.0,7.0,5.0,0.0,6.0,0.0,17.0
12978,2020-05-10,140.0,24.0,56.0,114.0,76.0,0.0,74.0,26.0,60.0
12979,2020-05-10,47.0,6.0,55.0,93.0,7.0,1.0,5.0,2.0,19.0
12980,2020-05-10,51.0,4.0,10.0,18.0,15.0,0.0,11.0,2.0,16.0
12981,2020-05-10,2.0,0.0,16.0,8.0,4.0,0.0,38.0,19.0,18.0
12982,2020-05-10,97.0,27.0,77.0,193.0,12.0,1.0,19.0,14.0,35.0
12983,2020-05-10,51.0,8.0,55.0,35.0,76.0,1.0,268.0,82.0,26.0
12984,2020-05-10,45.0,1.0,31.0,26.0,19.0,0.0,14.0,11.0,15.0
12985,2020-05-10,1.0,0.0,3.0,3.0,2.0,0.0,15.0,2.0,11.0
12986,2020-05-10,9.0,3.0,12.0,22.0,6.0,0.0,149.0,51.0,38.0
12987,2020-05-10,12.0,4.0,12.0,57.0,33.0,0.0,39.0,24.0,16.0
12988,2020-05-10,18.0,2.0,21.0,6.0,2.0,0.0,10.0,1.0,17.0
12989,2020-05-10,14.0,5.0,6.0,3.0,2.0,0.0,0.0,1.0,12.0
12990,2020-05-10,1538.0,2.0,110.0,170.0,14.0,0.0,76.0,18.0,60.0
12991,2020-05-10,7.0,5.0,2.0,1.0,1.0,1.0,38.0,15.0,27.0
12992,2020-05-10,13.0,1.0,1.0,2.0,1.0,0.0,31.0,21.0,12.0
12993,2020-05-10,50.0,7.0,6.0,27.0,12.0,0.0,9.0,3.0,27.0
12994,2020-05-10,21.0,2.0,8.0,15.0,3.0,1.0,39.0,18.0,35.0
12995,2020-05-10,37.0,1.0,51.0,2.0,5.0,0.0,17.0,3.0,16.0
12996,2020-05-10,11.0,0.0,1.0,0.0,5.0,0.0,147.0,80.0,19.0
12997,2020-05-10,57.0,1.0,29.0,18.0,7.0,0.0,3.0,0.0,23.0
12998,2020-05-10,4.0,14.0,62.0,50.0,8.0,0.0,60.0,14.0,60.0
12999,2020-05-10,75.0,3.0,21.0,4.0,2.0,0.0,23.0,12.0,15.0
13000,2020-05-10,10.0,2.0,6.0,43.0,4.0,0.0,79.0,19.0,22.0
13001,2020-05-10,10.0,2.0,11.0,2.0,10.0,0.0,10.0,2.0,17.0
13002,2020-05-10,4.0,2.0,6.0,5.0,1.0,0.0,2.0,0.0,11.0
13003,2020-05-10,4.0,0.0,3.0,2.0,3.0,0.0,33.0,17.0,12.0
13004,2020-05-10,17.0,0.0,6.0,3.0,4.0,0.0,80.0,58.0,20.0
13005,2020-05-10,24.0,1.0,18.0,8.0,1.0,1.0,3.0,2.0,18.0
13006,2020-05-10,27.0,3.0,27.0,2.0,7.0,1.0,20.0,6.0,28.0
13007,2020-05-10,229.0,14.0,112.0,58.0,4.0,0.0,17.0,4.0,29.0
13008,2020-05-10,139.0,7.0,68.0,64.0,23.0,0.0,14.0,9.0,26.0
13009,2020-05-10,5.0,1.0,4.0,3.0,10.0,0.0,10.0,2.0,31.0
13010,2020-05-10,12.0,3.0,3.0,10.0,12.0,0.0,38.0,30.0,31.0
13011,2020-05-10,234.0,5.0,24.0,43.0,4.0,0.0,141.0,51.0,17.0
13012,2020-05-10,5.0,1.0,8.0,11.0,2.0,0.0,18.0,0.0,39.0
13013,2020-05-10,63.0,13.0,39.0,58.0,26.0,0.0,11.0,3.0,23.0
13014,2020-05-10,109.0,3.0,16.0,15.0,6.0,0.0,12.0,8.0,12.0
13015,2020-05-10,9.0,1.0,2.0,9.0,2.0,0.0,71.0,23.0,12.0
13016,2020-05-10,11.0,1.0,4.0,12.0,6.0,0.0,75.0,45.0,23.0
13017,2020-05-10,11.0,0.0,2.0,16.0,2.0,0.0,8.0,1.0,11.0
13018,2020-05-10,18.0,0.0,14.0,20.0,13.0,0.0,3.0,1.0,18.0
13019,2020-05-10,76.0,4.0,57.0,43.0,12.0,0.0,83.0,38.0,33.0
13020,2020-05-10,1.0,0.0,7.0,0.0,3.0,0.0,7.0,3.0,14.0
13021,2020-05-10,38.0,0.0,28.0,2.0,0.0,0.0,2.0,0.0,19.0
13022,2020-05-10,52.0,3.0,21.0,39.0,18.0,0.0,105.0,18.0,28.0
13023,2020-05-10,102.0,11.0,98.0,9.0,6.0,1.0,20.0,5.0,23.0
13024,2020-05-10,10.0,4.0,4.0,3.0,4.0,0.0,3.0,0.0,17.0
13025,2020-05-10,28.0,4.0,6.0,24.0,7.0,0.0,33.0,9.0,36.0
13026,2020-05-10,19.0,3.0,16.0,6.0,19.0,1.0,45.0,22.0,39.0
13027,2020-05-10,10.0,3.0,6.0,3.0,5.0,1.0,2.0,5.0,22.0
13028,2020-05-10,19.0,4.0,14.0,7.0,3.0,1.0,17.0,9.0,39.0
13029,2020-05-10,14.0,0.0,6.0,3.0,3.0,1.0,4.0,0.0,17.0
13030,2020-05-10,58.0,6.0,26.0,12.0,1.0,0.0,36.0,15.0,22.0
13031,2020-05-10,52.0,3.0,5.0,13.0,3.0,0.0,10.0,8.0,14.0
13032,2020-05-10,2.0,0.0,5.0,4.0,3.0,1.0,2.0,0.0,24.0
13033,2020-05-10,21.0,1.0,15.0,12.0,2.0,0.0,22.0,13.0,16.0
13034,2020-05-10,79.0,7.0,21.0,21.0,23.0,0.0,19.0,4.0,15.0
13035,2020-05-10,60.0,4.0,19.0,23.0,25.0,0.0,10.0,3.0,34.0
13036,2020-05-10,121.0,9.0,46.0,45.0,1.0,1.0,59.0,5.0,22.0
13037,2020-05-10,42.0,2.0,11.0,6.0,3.0,0.0,8.0,2.0,39.0
13038,2020-05-10,1646.0,26.0,295.0,236.0,40.0,1.0,179.0,8.0,27.0
13039,2020-05-10,32.0,7.0,5.0,3.0,15.0,0.0,18.0,4.0,13.0
13040,2020-05-10,29.0,0.0,39.0,13.0,6.0,0.0,39.0,17.0,28.0
13041,2020-05-10,59.0,6.0,6.0,52.0,6.0,0.0,7.0,1.0,23.0
13042,2020-05-10,46.0,9.0,31.0,28.0,2.0,0.0,61.0,26.0,39.0
13043,2020-05-10,80.0,6.0,10.0,39.0,33.0,0.0,2271.0,829.0,39.0
13044,2020-05-10,23.0,4.0,6.0,12.0,2.0,0.0,1.0,0.0,22.0
13045,2020-05-10,31.0,5.0,7.0,18.0,7.0,1.0,1.0,3.0,35.0
13046,2020-05-10,4.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,20.0
13047,2020-05-10,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,20.0
13048,2020-05-10,81.0,1.0,6.0,9.0,9.0,0.0,63.0,14.0,16.0
13049,2020-05-10,13.0,2.0,21.0,14.0,11.0,0.0,2.0,3.0,10.0
13050,2020-05-10,4.0,0.0,5.0,1.0,0.0,0.0,3.0,7.0,12.0
13051,2020-05-10,435.0,16.0,44.0,88.0,12.0,1.0,24.0,4.0,14.0
13052,2020-05-10,97.0,8.0,19.0,23.0,0.0,0.0,30.0,9.0,20.0
13053,2020-05-10,5.0,0.0,0.0,9.0,5.0,0.0,46.0,11.0,10.0
13054,2020-05-10,19.0,6.0,25.0,27.0,8.0,0.0,55.0,9.0,35.0
13055,2020-05-10,5.0,5.0,4.0,6.0,9.0,0.0,231.0,109.0,29.0
13056,2020-05-10,31.0,3.0,5.0,22.0,4.0,0.0,11.0,2.0,20.0
13057,2020-05-10,6.0,3.0,6.0,23.0,4.0,1.0,76.0,11.0,31.0
13058,2020-05-10,273.0,15.0,14.0,24.0,0.0,0.0,11.0,3.0,36.0
13059,2020-05-10,6.0,3.0,6.0,12.0,13.0,1.0,111.0,66.0,27.0
13060,2020-05-10,1.0,0.0,7.0,1.0,1.0,0.0,22.0,4.0,12.0
13061,2020-05-10,238.0,6.0,19.0,33.0,3.0,0.0,2.0,2.0,37.0
13062,2020-05-10,52.0,2.0,18.0,4.0,19.0,0.0,0.0,0.0,17.0
13063,2020-05-10,642.0,17.0,85.0,74.0,124.0,2.0,85.0,31.0,36.0
13064,2020-05-10,1055.0,36.0,204.0,110.0,83.0,0.0,4.0,0.0,21.0
13065,2020-05-10,399.0,10.0,73.0,59.0,3.0,0.0,79.0,24.0,17.0
13066,2020-05-10,59.0,1.0,48.0,186.0,6.0,0.0,31.0,16.0,13.0
13067,2020-05-10,46.0,3.0,15.0,15.0,7.0,0.0,3.0,1.0,23.0
13068,2020-05-10,108.0,2.0,16.0,19.0,14.0,0.0,137.0,58.0,25.0
13069,2020-05-10,8.0,1.0,9.0,11.0,3.0,0.0,14.0,1.0,22.0
13070,2020-05-10,98.0,9.0,24.0,26.0,31.0,0.0,7.0,2.0,38.0
13071,2020-05-10,34.0,10.0,122.0,13.0,7.0,0.0,10.0,2.0,36.0
13072,2020-05-10,4.0,0.0,12.0,2.0,0.0,0.0,4.0,4.0,22.0
13073,2020-05-10,129.0,9.0,16.0,52.0,44.0,0.0,98.0,25.0,21.0
13074,2020-05-10,11.0,4.0,27.0,35.0,6.0,0.0,2.0,1.0,13.0
13075,2020-05-10,39.0,7.0,10.0,3.0,2.0,0.0,10.0,8.0,39.0
13076,2020-05-10,10.0,16.0,14.0,22.0,6.0,0.0,58.0,48.0,60.0
13077,2020-05-10,188.0,9.0,62.0,33.0,17.0,0.0,4.0,2.0,27.0
13078,2020-05-10,1.0,2.0,1.0,0.0,1.0,0.0,11.0,4.0,32.0
13079,2020-05-10,5.0,4.0,6.0,14.0,26.0,1.0,5.0,0.0,23.0
13080,2020-05-10,0.0,1.0,2.0,1.0,13.0,0.0,3.0,1.0,18.0
13081,2020-05-10,9.0,1.0,2.0,2.0,2.0,1.0,16.0,1.0,32.0
13082,2020-05-10,24.0,0.0,5.0,3.0,17.0,0.0,28.0,9.0,37.0
13083,2020-05-10,1.0,0.0,2.0,2.0,6.0,0.0,6.0,3.0,29.0
13084,2020-05-10,1.0,1.0,1.0,0.0,1.0,0.0,26.0,3.0,25.0
13085,2020-05-10,117.0,10.0,19.0,19.0,25.0,0.0,10.0,1.0,32.0
13086,2020-05-10,15.0,4.0,7.0,6.0,3.0,0.0,3.0,1.0,18.0
13087,2020-05-10,28.0,12.0,19.0,23.0,11.0,1.0,14.0,0.0,31.0
13088,2020-05-10,19.0,2.0,8.0,21.0,8.0,0.0,4.0,7.0,33.0
13089,2020-05-10,7.0,1.0,3.0,5.0,1.0,0.0,13.0,6.0,13.0
13090,2020-05-10,7.0,4.0,0.0,4.0,0.0,0.0,46.0,8.0,38.0
13091,2020-05-10,200.0,3.0,21.0,13.0,16.0,0.0,7.0,11.0,16.0
13092,2020-05-10,302.0,48.0,86.0,116.0,176.0,0.0,244.0,92.0,60.0
13094,2020-05-10,34.0,5.0,16.0,90.0,3.0,0.0,15.0,11.0,28.0
13095,2020-05-10,1.0,1.0,0.0,1.0,0.0,0.0,9.0,10.0,22.0
13096,2020-05-10,76.0,3.0,38.0,33.0,44.0,0.0,1.0,0.0,22.0
13097,2020-05-10,8.0,1.0,9.0,13.0,1.0,0.0,28.0,15.0,39.0
13098,2020-05-10,95.0,7.0,7.0,71.0,3.0,0.0,136.0,84.0,17.0
13099,2020-05-10,48.0,4.0,64.0,16.0,21.0,0.0,50.0,8.0,37.0
13100,2020-05-10,70.0,25.0,42.0,32.0,14.0,0.0,317.0,37.0,34.0
13101,2020-05-10,28.0,3.0,25.0,7.0,7.0,0.0,58.0,29.0,31.0
13102,2020-05-10,106.0,10.0,51.0,75.0,6.0,0.0,18.0,1.0,28.0
13103,2020-05-10,31.0,2.0,5.0,8.0,2.0,0.0,4.0,2.0,20.0
13104,2020-05-10,171.0,8.0,79.0,311.0,18.0,0.0,716.0,317.0,38.0
13105,2020-05-10,2.0,0.0,7.0,13.0,0.0,0.0,13.0,5.0,15.0
13106,2020-05-10,9.0,4.0,11.0,31.0,1.0,0.0,0.0,0.0,22.0
13107,2020-05-10,18.0,1.0,9.0,5.0,3.0,0.0,25.0,6.0,21.0
13108,2020-05-10,1.0,0.0,2.0,7.0,13.0,0.0,7.0,4.0,20.0
13109,2020-05-10,34.0,1.0,14.0,36.0,36.0,0.0,14.0,4.0,18.0
13110,2020-05-10,30.0,1.0,2.0,5.0,6.0,0.0,16.0,6.0,16.0
13111,2020-05-10,28.0,2.0,28.0,35.0,10.0,0.0,8.0,1.0,26.0
13112,2020-05-10,12.0,8.0,10.0,30.0,8.0,0.0,97.0,22.0,32.0
13113,2020-05-10,63.0,3.0,4.0,6.0,4.0,0.0,0.0,2.0,16.0
13114,2020-05-10,3.0,5.0,3.0,2.0,2.0,0.0,13.0,5.0,31.0
13115,2020-05-10,126.0,20.0,82.0,357.0,14.0,0.0,104.0,57.0,29.0
13116,2020-05-10,7.0,0.0,3.0,5.0,10.0,0.0,12.0,1.0,15.0
13117,2020-05-10,80.0,6.0,18.0,9.0,8.0,0.0,149.0,55.0,22.0
13118,2020-05-10,39.0,1.0,7.0,13.0,2.0,0.0,4.0,1.0,11.0
13119,2020-05-10,17.0,0.0,2.0,9.0,5.0,0.0,15.0,2.0,27.0
13120,2020-05-10,23.0,1.0,7.0,9.0,5.0,0.0,39.0,14.0,23.0
13121,2020-05-10,77.0,13.0,60.0,76.0,25.0,1.0,11.0,7.0,25.0
13122,2020-05-10,93.0,14.0,44.0,25.0,3.0,0.0,71.0,22.0,38.0
13123,2020-05-10,33.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,14.0
13124,2020-05-10,81.0,5.0,25.0,23.0,1.0,0.0,17.0,4.0,35.0
13125,2020-05-10,19.0,6.0,6.0,16.0,7.0,0.0,1.0,1.0,23.0
13126,2020-05-10,192.0,15.0,145.0,108.0,25.0,0.0,50.0,10.0,24.0
13128,2020-05-10,2838.0,20.0,69.0,70.0,19.0,0.0,24.0,19.0,22.0
13129,2020-05-10,11.0,8.0,12.0,4.0,5.0,0.0,25.0,13.0,25.0
13130,2020-05-10,21.0,2.0,9.0,41.0,10.0,1.0,1.0,1.0,21.0
13131,2020-05-10,241.0,8.0,19.0,16.0,5.0,0.0,27.0,7.0,10.0
13132,2020-05-10,97.0,3.0,56.0,30.0,4.0,0.0,4.0,2.0,28.0
13134,2020-05-10,0.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,12.0
13135,2020-05-10,45.0,7.0,7.0,17.0,4.0,0.0,2.0,1.0,20.0
13136,2020-05-10,36.0,3.0,31.0,16.0,32.0,0.0,49.0,8.0,27.0
13137,2020-05-10,4.0,0.0,8.0,26.0,10.0,0.0,1.0,0.0,0.0
13138,2020-05-10,190.0,10.0,38.0,36.0,14.0,0.0,472.0,216.0,60.0
13139,2020-05-10,6.0,2.0,9.0,6.0,12.0,1.0,106.0,54.0,23.0
13140,2020-05-10,164.0,31.0,33.0,238.0,44.0,0.0,146.0,64.0,29.0
13141,2020-05-10,56.0,8.0,16.0,11.0,3.0,0.0,7.0,2.0,19.0
13142,2020-05-10,3.0,2.0,8.0,12.0,0.0,1.0,11.0,3.0,31.0
13143,2020-05-10,36.0,4.0,90.0,57.0,25.0,0.0,59.0,21.0,35.0
13144,2020-05-10,101.0,2.0,15.0,35.0,10.0,1.0,17.0,8.0,33.0
13145,2020-05-10,76.0,4.0,7.0,43.0,7.0,1.0,1.0,1.0,18.0
13146,2020-05-10,23.0,2.0,36.0,18.0,8.0,0.0,0.0,2.0,25.0
13147,2020-05-10,74.0,21.0,22.0,32.0,21.0,1.0,1.0,0.0,28.0
13148,2020-05-10,13.0,1.0,2.0,4.0,15.0,1.0,42.0,6.0,29.0
13149,2020-05-10,2.0,0.0,8.0,3.0,37.0,1.0,2.0,0.0,22.0
13150,2020-05-10,4.0,1.0,12.0,3.0,1.0,0.0,16.0,11.0,18.0
13151,2020-05-10,30.0,5.0,6.0,8.0,9.0,0.0,2.0,1.0,24.0
13152,2020-05-10,146.0,7.0,250.0,46.0,84.0,0.0,3.0,2.0,33.0
13154,2020-05-10,11.0,1.0,7.0,9.0,0.0,0.0,98.0,53.0,16.0
13155,2020-05-10,9638.0,224.0,502.0,2146.0,374.0,0.0,18.0,2.0,60.0
13156,2020-05-10,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0
13157,2020-05-10,33.0,2.0,18.0,6.0,9.0,0.0,31.0,11.0,32.0
13158,2020-05-10,52.0,4.0,4.0,19.0,6.0,0.0,127.0,49.0,11.0
13159,2020-05-10,40.0,3.0,11.0,8.0,9.0,0.0,76.0,10.0,11.0
13160,2020-05-10,11.0,1.0,34.0,9.0,2.0,0.0,1.0,3.0,20.0
13162,2020-05-10,121.0,2.0,61.0,17.0,5.0,0.0,26.0,10.0,12.0
13163,2020-05-10,73.0,6.0,11.0,7.0,5.0,0.0,275.0,86.0,25.0
13164,2020-05-10,3.0,0.0,0.0,2.0,1.0,0.0,13.0,4.0,11.0
13165,2020-05-10,338.0,0.0,11.0,11.0,14.0,1.0,19.0,7.0,20.0
13166,2020-05-10,25.0,0.0,3.0,11.0,48.0,0.0,9.0,8.0,23.0
13167,2020-05-10,143.0,31.0,216.0,22.0,58.0,0.0,2.0,0.0,25.0
13168,2020-05-10,31.0,9.0,74.0,162.0,6.0,0.0,1.0,0.0,22.0
13169,2020-05-10,218.0,10.0,94.0,164.0,42.0,0.0,138.0,74.0,60.0
13170,2020-05-10,68.0,6.0,14.0,34.0,7.0,0.0,0.0,0.0,38.0
13171,2020-05-10,409.0,42.0,249.0,116.0,4.0,0.0,36.0,14.0,34.0
13173,2020-05-10,35.0,11.0,21.0,36.0,6.0,0.0,20.0,3.0,21.0
13174,2020-05-10,53.0,6.0,8.0,31.0,8.0,0.0,18.0,6.0,11.0
13175,2020-05-10,203.0,11.0,24.0,80.0,36.0,3.0,63.0,39.0,36.0
13176,2020-05-10,95.0,7.0,9.0,18.0,14.0,0.0,15.0,5.0,10.0
13177,2020-05-10,84.0,5.0,20.0,15.0,8.0,0.0,26.0,11.0,36.0
13178,2020-05-10,19.0,3.0,22.0,9.0,10.0,0.0,19.0,13.0,11.0
13179,2020-05-10,360.0,18.0,86.0,82.0,31.0,2.0,14.0,3.0,39.0
13180,2020-05-10,3.0,0.0,3.0,5.0,2.0,0.0,12.0,7.0,33.0
13181,2020-05-10,120.0,11.0,15.0,18.0,8.0,0.0,18.0,6.0,23.0
13182,2020-05-10,4.0,1.0,7.0,0.0,0.0,1.0,192.0,77.0,33.0
13183,2020-05-10,4.0,1.0,6.0,9.0,1.0,0.0,10.0,1.0,13.0
13184,2020-05-10,112.0,7.0,57.0,77.0,54.0,1.0,33.0,14.0,13.0
13185,2020-05-10,98.0,4.0,37.0,8.0,7.0,1.0,84.0,33.0,36.0
13186,2020-05-10,3.0,0.0,15.0,14.0,0.0,0.0,10.0,3.0,20.0
13188,2020-05-10,104.0,14.0,13.0,45.0,7.0,0.0,22.0,10.0,32.0
13189,2020-05-10,84.0,4.0,23.0,23.0,6.0,1.0,2.0,0.0,29.0
13190,2020-05-10,69.0,5.0,8.0,39.0,30.0,0.0,2.0,0.0,31.0
13191,2020-05-10,21.0,11.0,27.0,29.0,8.0,0.0,39.0,5.0,19.0
13192,2020-05-10,81.0,7.0,13.0,19.0,2.0,0.0,43.0,16.0,25.0
13193,2020-05-10,9.0,0.0,0.0,2.0,1.0,0.0,79.0,39.0,15.0
13194,2020-05-10,21.0,0.0,13.0,11.0,59.0,1.0,58.0,32.0,25.0
13195,2020-05-10,398.0,25.0,398.0,277.0,60.0,0.0,9.0,1.0,32.0
13196,2020-05-10,150.0,6.0,88.0,89.0,7.0,0.0,0.0,0.0,24.0
13197,2020-05-10,653.0,21.0,184.0,239.0,93.0,1.0,1283.0,549.0,26.0
13198,2020-05-10,15.0,1.0,2.0,12.0,3.0,0.0,21.0,4.0,13.0
13199,2020-05-10,28.0,2.0,26.0,27.0,5.0,0.0,27.0,19.0,36.0
13200,2020-05-10,17.0,4.0,5.0,31.0,7.0,0.0,14.0,8.0,16.0
13201,2020-05-10,6.0,1.0,5.0,3.0,4.0,0.0,77.0,17.0,26.0
13202,2020-05-10,139.0,7.0,9.0,20.0,37.0,1.0,17.0,3.0,36.0
13203,2020-05-10,7.0,0.0,8.0,12.0,3.0,0.0,23.0,2.0,13.0
13204,2020-05-10,16.0,1.0,25.0,13.0,25.0,0.0,28.0,5.0,17.0
13205,2020-05-10,10.0,2.0,30.0,18.0,25.0,0.0,2.0,1.0,11.0
13206,2020-05-10,20.0,1.0,32.0,17.0,10.0,0.0,319.0,153.0,27.0
13207,2020-05-10,17.0,6.0,21.0,2.0,3.0,1.0,22.0,5.0,34.0
